572	2.6	0	0	0
578	1.5	0	0	0
585	0	0	0	0
589	0	0	0	0
592	17.5	24.45413208	24.45413208	24.45413208
598	0	0	0	0
602	11.6	13.17108917	13.17108917	13.17108917
603	12.8	13.77574539	13.77574539	13.77574539
607	16	19.85785294	19.85785294	19.85785294
608	9.3	3.384152174	3.384152174	3.384152174
611	0	0	0	0
619	8.3	0	0	0
621	0.7	5.124268532	5.124268532	5.124268532
622	0	0	0	0
628	0	0	0	0
630	0	0	0	0
645	0	0	0	0
646	0	0	0	0
647	0	0	0	0
649	0	0	0	0
653	0	0	0	0
656	0	0	0	0
657	0	0	0	0
660	0	0	0	0
665	0	0	0	0
666	0	0	0	0
672	0	0	0	0
677	0	0	0	0
690	11	2.485658884	2.485658884	2.485658884
691	0	0	0	0
692	2.1	0	0	0
693	0	0	0	0
697	0	0	0	0
699	5.2	0	0	0
705	0	0	0	0
706	0	0	0	0
709	0	0	0	0
710	1.6	0	0	0
711	16.7	12.69548702	12.69548702	12.69548702
715	0	0	0	0
716	1.4	0	0	0
720	0	0	0	0
735	10.3	9.93761158	9.93761158	9.93761158
736	16	16.53068161	16.53068161	16.53068161
738	0	0	0	0
744	2.1	0	0	0
746	0	0	0	0
747	0	0	0	0
751	0	0	0	0
755	0	0	0	0
761	6.9	2.367701292	2.367701292	2.367701292
771	3.7	0.407922924	0.407922924	0.407922924
775	0	0	0	0
780	0	0	0	0
783	9.5	4.935036182	4.935036182	4.935036182
784	10.2	1.663546085	1.663546085	1.663546085
786	0	0	0	0
789	0	0	0	0
791	0	0	0	0
801	0.6	0	0	0
806	3.2	0	0	0
807	0	0	0	0
808	0	0	0	0
810	0	0	0	0
816	0	0	0	0
817	14.7	0	0	0
820	0	0	0	0
827	0	0	0	0
828	0	0	0	0
830	3.3	0	0	0
836	0.6	0	0	0
837	6.4	0	0	0
841	0	0	0	0
843	0	0	0	0
846	0	0	0	0
847	0	0	0	0
848	10.5	6.402500153	6.402500153	6.402500153
858	2.2	0	0	0
866	3.2	0	0	0
876	0	0	0	0
882	1.3	0	0	0
883	14.8	18.2427578	18.2427578	18.2427578
884	1.2	0.427128345	0.427128345	0.427128345
888	0	0	0	0
895	6.5	0	0	0
896	0	0	0	0
904	0	0	0	0
906	0	0	0	0
913	0	0	0	0
914	0	0	0	0
915	0	0	0	0
917	0	0	0	0
920	0	0	0	0
921	0	0	0	0
925	0.6	0	0	0
926	0	0	0	0
929	0	0	0	0
933	0	0	0	0
936	0	0	0	0
951	0	0	0	0
952	1.5	0	0	0
962	0	0	0	0
965	0	0	0	0
967	0	0	0	0
970	0	0	0	0
972	0	0	0	0
973	0	0	0	0
980	3.3	0	0	0
983	0	0	0	0
989	0	0	0	0
992	0	0	0	0
996	0	0	0	0
997	0	0	0	0
998	0	0	0	0
1002	0	0	0	0
1003	0	0	0	0
1006	0	0	0	0
1009	0	0	0	0
1011	0	0	0	0
1025	5.3	0	0	0
1026	7.8	0.472141743	0.472141743	0.472141743
1027	9.9	8.330500603	8.330500603	8.330500603
1030	0	0	0	0
1036	0	0	0	0
1040	0	0	0	0
1046	0	0	0	0
1047	0	0	0	0
1048	0	0	0	0
1053	3.6	0	0	0
1054	0	0	0	0
1055	5.1	0	0	0
1057	0	0	0	0
1061	0	0	0	0
1062	0	0	0	0
1064	1.3	0	0	0
1065	0	0	0	0
1075	9	3.006973028	3.006973028	3.006973028
1079	9.3	6.482367516	6.482367516	6.482367516
1080	11.2	11.48792744	11.48792744	11.48792744
1084	0	0	0	0
1085	0	0	0	0
1091	0	0	0	0
1093	2.3	0	0	0
1098	0	0	0	0
1099	0	0	0	0
1102	0	0	0	0
1103	0.3	0	0	0
1105	0	0	0	0
1112	0	0	0	0
1120	0	0	0	0
1129	0	0	0	0
1130	0	0	0	0
1133	0	0	0	0
1135	0	0	0	0
1136	0	0	0	0
1143	0	0	0	0
1150	2.3	0	0	0
1153	0	0	0	0
1154	0	0	0	0
1158	5.9	0	0	0
1159	18.3	2.369550943	2.369550943	2.369550943
1163	0	0	0	0
1165	0	0	0	0
1169	0	0	0	0
1170	1.3	0	0	0
1179	0	0	0	0
1180	0	0	0	0
1182	0	0	0	0
1184	0	0	0	0
1190	0	0	0	0
1193	0	0	0	0
1195	0	0	0	0
1197	0	0	0	0
1200	0.2	0	0	0
1202	0.5	0	0	0
1203	0.2	0	0	0
1204	0	0	0	0
1205	0	0	0	0
1212	0	0	0	0
1217	0	0	0	0
1221	26.6	37.76644897	37.76644897	37.76644897
1223	0	0	0	0
1225	1.1	0	0	0
1231	0	0	0	0
1240	0	0	0	0
1244	1.9	0	0	0
1245	20.6	23.57324791	23.57324791	23.57324791
1251	0	0	0	0
1252	11.5	0	0	0
1259	9.7	4.17523098	4.17523098	4.17523098
1260	0	0	0	0
1263	9.4	7.120516777	7.120516777	7.120516777
1270	16.2	16.1616478	16.1616478	16.1616478
1271	20.7	26.26901817	26.26901817	26.26901817
1273	14.6	10.24149036	10.24149036	10.24149036
1274	0	0	0	0
1278	0	0	0	0
1286	0	0	0	0
1287	0	0	0	0
1290	0	0	0	0
1291	0	0	0	0
1294	0	0	0	0
1301	0	1.286406398	1.286406398	1.286406398
1302	0	0	0	0
1303	0.2	0	0	0
1304	0	0	0	0
1308	0	0	0	0
1317	0	0	0	0
1318	0	0	0	0
1326	0	0	0	0
1330	0	0	0	0
1332	0	0	0	0
1337	0	0	0	0
1343	0	0	0	0
1350	14	15.86363697	15.86363697	15.86363697
1352	26.6	40.72493362	40.72493362	40.72493362
1355	0	0	0	0
1363	0	0	0	0
1366	0	0	0	0
1369	0	0	0	0
1373	0	0	0	0
1381	0	0	0	0
1386	9.7	5.115287304	5.115287304	5.115287304
1390	0	0	0	0
1393	0	0	0	0
1394	0	0	0	0
1399	0	0	0	0
1401	0	0	0	0
1406	4.1	0	0	0
1407	0	0	0	0
1418	0	0	0	0
1419	0	0	0	0
1428	0	0	0	0
1433	0	0	0	0
1435	0	0	0	0
1446	0	0	0	0
1449	5	0	0	0
1452	3.1	0	0	0
1453	0	0	0	0
1454	1.6	0	0	0
1456	0	0	0	0
1460	0	0	0	0
1461	0	0	0	0
1462	0	0	0	0
1465	7.8	1.176316977	1.176316977	1.176316977
1467	0	0	0	0
1468	0	0	0	0
1474	0	0	0	0
1475	0	0	0	0
1477	0	0	0	0
1481	0	0	0	0
1482	0	0	0	0
1489	0	0	0	0
1490	0	0	0	0
1491	0	0	0	0
1498	0	0	0	0
1503	5.3	0	0	0
1504	0	0	0	0
1506	0	0	0	0
1509	4.7	0	0	0
1515	0	0	0	0
1524	1.1	0	0	0
1529	0	0	0	0
1534	0.4	0	0	0
1535	0	0	0	0
1537	0	0	0	0
1539	4.9	0.3841995	0.3841995	0.3841995
1545	0.3	0	0	0
1546	0	0	0	0
1557	2.2	0	0	0
1558	0	0	0	0
1559	0	0	0	0
1566	0	0	0	0
1571	0	0	0	0
1575	0	0	0	0
1580	0	0	0	0
1583	3.1	0	0	0
1587	0	0	0	0
1588	0	0	0	0
1589	0	0	0	0
1593	4.1	0	0	0
1594	0	0	0	0
1602	4.7	0	0	0
1603	0	0	0	0
1605	1	0	0	0
1612	0	0	0	0
1613	0	0	0	0
1619	0	0	0	0
1621	0	0	0	0
1625	0	0	0	0
1632	0	0	0	0
1637	1.8	0	0	0
1638	0	0	0	0
1642	11.1	4.73803091	4.73803091	4.73803091
1643	0	0	0	0
1647	0	0	0	0
1648	0	0	0	0
1654	0	0	0	0
1656	5	2.215683222	2.215683222	2.215683222
1667	0	0	0	0
1676	0	0	0	0
1679	0	0	0	0
1683	9.5	0.379851043	0.379851043	0.379851043
1696	1.1	0	0	0
1697	0	0	0	0
1699	0	0	0	0
1704	9.4	0.814276218	0.814276218	0.814276218
1707	0	0	0	0
1714	0	0	0	0
1715	0.3	0	0	0
1723	0	0	0	0
1729	2.7	0	0	0
1731	2.9	0	0	0
1741	0	0	0	0
1749	0	0	0	0
1750	7	0	0	0
1752	0	0	0	0
1757	0	0	0	0
1760	0	0	0	0
1787	0	0	0	0
1797	0	0	0	0
1798	0	0	0	0
1799	0	0	0	0
1800	0	0	0	0
1804	0	0	0	0
1806	0	0	0	0
1809	7.8	4.158600807	4.158600807	4.158600807
1810	0	0	0	0
1813	15.1	14.45327759	14.45327759	14.45327759
1814	5	0.812458158	0.812458158	0.812458158
1816	0.2	0	0	0
1823	0	0	0	0
1828	0	0	0	0
1835	0	0	0	0
1839	0	0	0	0
1841	0	0	0	0
1842	0	0	0	0
1847	2.6	0	0	0
1850	7.6	0	0	0
1858	0	0	0	0
1859	0	0	0	0
1864	9.2	0.422131598	0.422131598	0.422131598
1865	2.8	0	0	0
1867	0.2	0	0	0
1874	0	0	0	0
1879	5.6	0	0	0
1881	0	0	0	0
1883	0	0	0	0
1884	0	0	0	0
1886	0	0	0	0
1887	3	0	0	0
1891	0	0	0	0
1893	0	0	0	0
1895	0	0	0	0
1896	0	0	0	0
1900	0	0	0	0
1901	0	0	0	0
1908	0	0	0	0
1909	0	0	0	0
1910	2.3	0	0	0
1911	3.3	0	0	0
1913	6.2	4.176230431	4.176230431	4.176230431
1915	0	0	0	0
1921	0	0	0	0
1922	0	0.944280148	0.944280148	0.944280148
1930	3.8	1.606395364	1.606395364	1.606395364
1932	7.5	0	0	0
1933	7.6	0	0	0
1936	0	0	0	0
1945	0	0	0	0
1946	0	0	0	0
2093	0	0	0	0
2096	0	0	0	0
2099	2.4	0	0	0
2100	19.8	20.41427612	20.41427612	20.41427612
2104	0	0	0	0
2106	0	0	0	0
2107	0	0	0	0
2113	1.3	0	0	0
2117	0	0	0	0
2119	0	0	0	0
2120	10.4	7.345865726	7.345865726	7.345865726
2125	0	0	0	0
2126	0	0	0	0
2131	0	0	0	0
2138	0	0	0	0
2139	1.2	0	0	0
2142	0	0	0	0
2143	0	0	0	0
2144	1.4	0	0	0
2145	0	0	0	0
2147	0	0	0	0
2149	0	0	0	0
2152	0	0	0	0
2158	0	0	0	0
2164	0	0	0	0
2166	0.2	0	0	0
2167	0	0	0	0
2168	0.5	0	0	0
2172	0	0	0	0
2178	1.7	0	0	0
2182	0	0	0	0
2183	0	0	0	0
2188	0	0	0	0
2198	5.9	0.422134876	0.422134876	0.422134876
2207	13.9	11.72607422	11.72607422	11.72607422
2208	0	0	0	0
2213	0	0	0	0
2214	0	0	0	0
2215	10.9	3.114946604	3.114946604	3.114946604
2219	0	0	0	0
2220	0	0	0	0
2222	0	0	0	0
2223	0	0	0	0
2224	1.4	0	0	0
2228	0	0	0	0
2229	0	0	0	0
2232	0	0	0	0
2233	0.5	0	0	0
2242	0	0	0	0
2243	0	0	0	0
2244	0	0	0	0
2252	0	0	0	0
2255	0	0	0	0
2256	24.3	29.04282379	29.04282379	29.04282379
2259	0	0	0	0
2262	0	0	0	0
2270	0	0	0	0
2271	0	0	0	0
2275	0	0	0	0
2279	7.4	1.793545008	1.793545008	1.793545008
2280	0	0	0	0
2281	0	0	0	0
2291	0	0	0	0
2295	0.1	0	0	0
2296	0	0	0	0
2299	0.1	0	0	0
2303	0	0	0	0
2309	1.6	0	0	0
2312	0	0	0	0
2313	0.3	0	0	0
2317	0	0	0	0
2320	0	0	0	0
2321	0	0	0	0
2324	0	0	0	0
2326	0	0	0	0
2332	2.4	0	0	0
2341	0	0	0	0
2345	0	0	0	0
2348	0.1	0	0	0
2352	0	0	0	0
2356	0	0	0	0
2357	0.1	0	0	0
2358	4.2	0	0	0
2361	0	0	0	0
2363	0	0	0	0
2367	0	0	0	0
2368	0	0	0	0
2372	1.3	0	0	0
2373	0	0	0	0
2384	0	0	0	0
2386	1.8	0	0	0
2387	0	0	0	0
2390	0	0	0	0
2397	0	0	0	0
2398	0	0	0	0
2399	0	0	0	0
2401	17.3	17.58922768	17.58922768	17.58922768
2402	0	0	0	0
2404	7.3	0.79212898	0.79212898	0.79212898
2413	0	0	0	0
2419	0	0	0	0
2424	0	0	0	0
2430	0	0	0	0
2432	0	0	0	0
2438	0	0	0	0
2439	0	0	0	0
2441	0	0	0	0
2443	3.6	0	0	0
2445	4.4	0	0	0
2502	1.3	0	0	0
2511	0	0	0	0
2515	0	0	0	0
2519	0	0	0	0
2520	0	0	0	0
2523	8.9	1.214258909	1.214258909	1.214258909
2524	0	0	0	0
2529	0	0	0	0
2535	0	0	0	0
2536	2.3	0	0	0
2540	24.9	27.62979317	27.62979317	27.62979317
2547	0	0	0	0
2554	9.7	2.215681553	2.215681553	2.215681553
2557	7.3	0	0	0
2561	0	0	0	0
2562	2	0	0	0
2569	24.6	33.68862534	33.68862534	33.68862534
2580	0	0	0	0
2590	0	0	0	0
2591	0.5	0	0	0
2593	0	0	0	0
2595	0	0	0	0
2601	0	0	0	0
2609	0	0	0	0
2626	11.9	7.78797245	7.78797245	7.78797245
2628	0	0	0	0
2635	0	0	0	0
2636	0	0	0	0
2637	0	0	0	0
2640	0	0	0	0
2642	0	0	0	0
2643	0	0	0	0
2647	0	0	0	0
2649	0	0	0	0
2656	0	0	0	0
2657	0	0	0	0
2667	6.6	4.35636282	4.35636282	4.35636282
2671	0	0	0	0
2673	2.5	0	0	0
2674	7.3	0.386785954	0.386785954	0.386785954
2676	0	0	0	0
2678	10.5	8.396483421	8.396483421	8.396483421
2679	0	0	0	0
2680	3.7	1.321403265	1.321403265	1.321403265
2686	0	0	0	0
2689	3.9	0	0	0
2691	0	0	0	0
2692	0	0	0	0
2694	0	0	0	0
2695	0	0	0	0
2696	0	0	0	0
2697	0	0	0	0
2702	0	0	0	0
2703	0	0	0	0
2704	0	0	0	0
2705	0	0	0	0
2715	0.6	0	0	0
2721	0	0	0	0
2727	0.1	0	0	0
2733	0	0	0	0
2734	0	0	0	0
2736	0	0	0	0
2738	0	0	0	0
2739	0	0	0	0
2740	0	0	0	0
2743	0	0	0	0
2746	0	0	0	0
2747	0	0	0	0
2748	2.1	0	0	0
2758	0	0	0	0
2762	5.1	1.241401196	1.241401196	1.241401196
2769	0	0	0	0
2779	0	0	0	0
2780	0	0	0	0
2785	0	0	0	0
2790	0	0	0	0
2792	0	0	0	0
2799	0	0	0	0
2801	0	0	0	0
2802	0	0	0	0
2803	0	0	0	0
2804	0	0	0	0
2808	7.6	0	0	0
2811	0	0	0	0
2813	0	0	0	0
2817	0	0	0	0
2819	0	0	0	0
2820	0.2	0	0	0
2833	0	0	0	0
2837	0.3	0	0	0
2838	4.1	0	0	0
2845	0.7	0	0	0
2847	8.7	5.334022999	5.334022999	5.334022999
2851	5.2	0	0	0
2853	0	0	0	0
2864	0	0	0	0
2872	1.1	0	0	0
2887	0	0	0	0
2890	0	0	0	0
2892	0	0	0	0
2896	0	0	0	0
2897	0	0	0	0
2900	0	0	0	0
2902	10	9.926845551	9.926845551	9.926845551
2903	0	0	0	0
2910	0	0	0	0
2911	0	0	0	0
2919	0	0	0	0
2926	0	0	0	0
2930	0	0	0	0
2933	0	0	0	0
2934	0	0	0	0
2936	0	0	0	0
2940	0	0	0	0
2941	0	0	0	0
2946	3.1	0	0	0
2956	0	0	0	0
2958	0	0	0	0
2967	0	0	0	0
2969	0	0	0	0
2971	11.3	12.83541679	12.83541679	12.83541679
2976	0	0	0	0
2982	0.7	0	0	0
2987	0	0	0	0
2991	0	0	0	0
2994	0	0	0	0
2995	0.3	0	0	0
3000	0	0	0	0
3005	0	0	0	0
3006	3.2	0	0	0
3008	0	0	0	0
3011	0	0	0	0
3012	0	0	0	0
3016	0	0	0	0
3017	0	0	0	0
3021	0	0	0	0
3024	0	0	0	0
3027	13	16.54671669	16.54671669	16.54671669
3029	0	0	0	0
3032	0.4	0	0	0
3033	0	0	0	0
3035	0.2	0	0	0
3040	0	0	0	0
3046	0	0	0	0
3048	0.2	0	0	0
3049	0	0	0	0
3070	0	0	0	0
3073	0	0	0	0
3077	0	0	0	0
3086	0.5	0	0	0
3087	3.2	0	0	0
3091	0	0	0	0
3094	0	0	0	0
3103	0	0	0	0
3106	1.6	0	0	0
3113	2	0	0	0
3114	8.8	0.379852682	0.379852682	0.379852682
3122	0	0	0	0
3123	0.4	0	0	0
3127	0	0	0	0
3129	1.7	0	0	0
3130	0	0	0	0
3134	0	0	0	0
3139	0	0	0	0
3141	3.5	0.766641915	0.766641915	0.766641915
3142	8.2	4.998137474	4.998137474	4.998137474
3150	0	0	0	0
3163	0	0	0	0
3165	0	0	0	0
3167	0	0	0	0
3168	0	0	0	0
3170	0	0	0	0
3172	0	0	0	0
3174	0.6	0	0	0
3178	0.1	0	0	0
3180	3.6	0	0	0
3183	0	0	0	0
3184	1.6	0	0	0
3186	0	0	0	0
3187	0	0	0	0
3209	20.4	26.76336288	26.76336288	26.76336288
3210	0	0	0	0
3213	3.9	0	0	0
3215	5.1	0	0	0
3218	6.1	0	0	0
3223	0	0	0	0
3226	0.7	0	0	0
3227	1.7	0	0	0
3234	0	0	0	0
3243	0	0	0	0
3244	9	8.26699543	8.26699543	8.26699543
3245	1.8	0	0	0
3267	0	0	0	0
3268	2	0	0	0
3273	0	0	0	0
3274	0	0	0	0
3279	0	0	0	0
3292	0	0	0	0
3294	0	0	0	0
3295	0	0	0	0
3296	0	0	0	0
3299	0	0	0	0
3305	7.9	6.504263401	6.504263401	6.504263401
3307	0	0	0	0
3310	0	0	0	0
3314	0	0	0	0
3316	2.1	0	0	0
3320	0	0	0	0
3322	0	0	0	0
3323	0	0	0	0
3330	0	0	0	0
3335	10	6.70190382	6.70190382	6.70190382
3336	10.8	9.810946465	9.810946465	9.810946465
3339	0	0	0	0
3342	0	0	0	0
3344	0	0	0	0
3347	0	0	0	0
3359	0.6	0	0	0
3362	0	0	0	0
3370	0.1	0	0	0
3372	0	0	0	0
3375	0.5	0	0	0
3376	0	0	0	0
3391	0	0	0	0
